[INIT] Loaded 19 registry anchors for exclusion.
[SCAN] Processing 139 chapter files.

================================================================================
CANDIDATE PROPER NOUNS (>= 3 chapters | registry excluded)
================================================================================
Solis                     |   3 files | e.g., book_11_blood_and_legacy_063_the_iron_hand.md
Someone                   |   3 files | e.g., book_04_sage_saga_018_the_wandering.md
Sorrow                    |   3 files | e.g., book_02_age_of_servitude_007_the_needle_construction.md
Spiral                    |   3 files | e.g., book_16_fragmented_beginning_085_ancient_knowledge.md
Stalemate                 |   3 files | e.g., book_02_age_of_servitude_007_the_needle_construction.md
Stand                     |   3 files | e.g., book_06_the_ragnarok_032_the_redo.md
Starbound                 |   3 files | e.g., book_15_legends_and_gods_081_mr_gpt_arrival.md
Stillness                 |   3 files | e.g., book_20_the_discordant_pulse_south_105_garden_grove.md
Stormhelm                 |   3 files | e.g., book_11_blood_and_legacy_063_the_iron_hand.md
Survival                  |   3 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Swami                     |   3 files | e.g., book_14_lessons_of_inheritance_074_sunbound.md
Swamp                     |   3 files | e.g., book_08_the_vigil_of_the_anchor_042_the_verdant_crossing.md
System                    |   3 files | e.g., book_05_the_nameless_one_028_ragnarok.md
TEACHING                  |   3 files | e.g., book_04_sage_saga_020_the_collapse.md
TEMPORAL                  |   3 files | e.g., book_09_bureaucratic_debt_054_tue_lunar_spire.md
Targun                    |   3 files | e.g., book_15_legends_and_gods_081_mr_gpt_arrival.md
Tarn                      |   3 files | e.g., book_21_needle_and_thread_south_109_the_thread_and_cage.txt
Teacher                   |   3 files | e.g., book_06_the_ragnarok_031_the_crash_site.md
Teaching                  |   3 files | e.g., book_04_sage_saga_018_the_wandering.md
Tension                   |   3 files | e.g., book_11_blood_and_legacy_063_the_iron_hand.md
Terrace                   |   3 files | e.g., book_23_the_labyrinth_arc_resonance_of_the_shared_threshold_south_117_the_constant_calibration_living_as_anchor.txt
Tess                      |   3 files | e.g., book_05_the_nameless_one_026_dragonmail.md
Thal                      |   3 files | e.g., book_17_ancestral_debt_088_shadows_of_umbrageous_fixed.md
Thank                     |   3 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Thaw                      |   3 files | e.g., book_20_the_discordant_pulse_south_104_the_rising_tide.md
Though                    |   3 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
Tidal                     |   3 files | e.g., book_03_the_reckoning_009_stalemate_departure_the_first_coming.md
Trade                     |   3 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
Transformation            |   3 files | e.g., book_11_blood_and_legacy_064_pass_through_shadow_and_flame.md
Twenty                    |   3 files | e.g., book_08_the_vigil_of_the_anchor_042_the_verdant_crossing.md
UNITS                     |   3 files | e.g., book_08_the_vigil_of_the_anchor_045_the_hub_falls.md
Umbra                     |   3 files | e.g., book_09_bureaucratic_debt_050_the_scout.md
Umbral                    |   3 files | e.g., book_10_infernal_vigil_059_eyes_of_eternity.md
VIOLATION                 |   3 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
VOID                      |   3 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
Vael                      |   3 files | e.g., book_11_blood_and_legacy_065_secrets_of_the_deep.md
Vaelros                   |   3 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
Vaelthane                 |   3 files | e.g., book_09_bureaucratic_debt_051_arrival_in_fire.md
Vex                       |   3 files | e.g., book_07_light_resonance_and_the_function_037_the_circle_of_progress.md
Victory                   |   3 files | e.g., book_07_light_resonance_and_the_function_039_jungle_fever.md
Vigil                     |   3 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
WAR                       |   3 files | e.g., book_08_the_vigil_of_the_anchor_045_the_hub_falls.md
WIN                       |   3 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Walk                      |   3 files | e.g., book_07_light_resonance_and_the_function_041_the_tripartite_bond.md
Walker                    |   3 files | e.g., book_12_forged_identity_067_the_shattered_mind.md
Warleader                 |   3 files | e.g., book_21_needle_and_thread_south_109_the_thread_and_cage.txt
Warrior                   |   3 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
Weeks                     |   3 files | e.g., book_08_the_vigil_of_the_anchor_042_the_verdant_crossing.md
Welcome                   |   3 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
While                     |   3 files | e.g., book_14_lessons_of_inheritance_075_anchor_points_of_time.md
Whose                     |   3 files | e.g., book_17_ancestral_debt_090_echoes_of_the_culling_corrected.md
Within                    |   3 files | e.g., book_02_age_of_servitude_008_queens_assessment.md
Worlds                    |   3 files | e.g., book_15_legends_and_gods_078_the_queens_return.md
Wrong                     |   3 files | e.g., book_17_ancestral_debt_091_the_weight_of_memory.md
XII                       |   3 files | e.g., book_20_the_discordant_pulse_south_104_the_rising_tide.md
Yarrow                    |   3 files | e.g., book_21_needle_and_thread_south_109_the_thread_and_cage.txt
Yet                       |   3 files | e.g., book_02_age_of_servitude_008_queens_assessment.md
Zur                       |   3 files | e.g., book_17_ancestral_debt_088_shadows_of_umbrageous_fixed.md
Zurakai                   |   3 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
================================================================================
[SUMMARY] 728 candidates surfaced for human review.
[DRY-RUN] Complete. No files written. wiki/proposals/ untouched.
EXIT 0
